continent,location,date,population,new_vaccinations,cumulative_vaccinations
Africa,Ghana,2020-07-01,31072945,,
Africa,Ghana,2020-07-02,31072945,,
Africa,Ghana,2020-07-03,31072945,,
Africa,Ghana,2020-07-04,31072945,,
Africa,Ghana,2020-07-05,31072945,,
Africa,Ghana,2020-07-06,31072945,,
Africa,Ghana,2020-07-07,31072945,,
Africa,Ghana,2020-07-08,31072945,,
Africa,Ghana,2020-07-09,31072945,,
Africa,Ghana,2020-07-10,31072945,,
Africa,Ghana,2020-07-11,31072945,,
Africa,Ghana,2020-07-12,31072945,,
Africa,Ghana,2020-07-13,31072945,,
Africa,Ghana,2020-07-14,31072945,,
Africa,Ghana,2020-07-15,31072945,,
Africa,Ghana,2020-07-16,31072945,,
Africa,Ghana,2020-07-17,31072945,,
Africa,Ghana,2020-07-18,31072945,,
Africa,Ghana,2020-07-19,31072945,,
Africa,Ghana,2020-07-20,31072945,,
Africa,Ghana,2020-07-21,31072945,,
Africa,Ghana,2020-07-22,31072945,,
Africa,Ghana,2020-07-23,31072945,,
Africa,Ghana,2020-07-24,31072945,,
Africa,Ghana,2020-07-25,31072945,,
Africa,Ghana,2020-07-26,31072945,,
Africa,Ghana,2020-07-27,31072945,,
Africa,Ghana,2020-07-28,31072945,,
Africa,Ghana,2020-07-29,31072945,,
Africa,Ghana,2020-07-30,31072945,,
Africa,Ghana,2020-07-31,31072945,,
Africa,Ghana,2020-08-01,31072945,,
Africa,Ghana,2020-08-02,31072945,,
Africa,Ghana,2020-08-03,31072945,,
Africa,Ghana,2020-08-04,31072945,,
Africa,Ghana,2020-08-05,31072945,,
Africa,Ghana,2020-08-06,31072945,,
Africa,Ghana,2020-08-07,31072945,,
Africa,Ghana,2020-08-08,31072945,,
Africa,Ghana,2020-08-09,31072945,,
Africa,Ghana,2020-08-10,31072945,,
Africa,Ghana,2020-08-11,31072945,,
Africa,Ghana,2020-08-12,31072945,,
Africa,Ghana,2020-08-13,31072945,,
Africa,Ghana,2020-08-14,31072945,,
Africa,Ghana,2020-08-15,31072945,,
Africa,Ghana,2020-08-16,31072945,,
Africa,Ghana,2020-08-17,31072945,,
Africa,Ghana,2020-08-18,31072945,,
Africa,Ghana,2020-08-19,31072945,,
Africa,Ghana,2020-08-20,31072945,,
Africa,Ghana,2020-08-21,31072945,,
Africa,Ghana,2020-08-22,31072945,,
Africa,Ghana,2020-08-23,31072945,,
Africa,Ghana,2020-08-24,31072945,,
Africa,Ghana,2020-08-25,31072945,,
Africa,Ghana,2020-08-26,31072945,,
Africa,Ghana,2020-08-27,31072945,,
Africa,Ghana,2020-08-28,31072945,,
Africa,Ghana,2020-08-29,31072945,,
Africa,Ghana,2020-08-30,31072945,,
Africa,Ghana,2020-08-31,31072945,,
Africa,Ghana,2020-09-01,31072945,,
Africa,Ghana,2020-09-02,31072945,,
Africa,Ghana,2020-09-03,31072945,,
Africa,Ghana,2020-09-04,31072945,,
Africa,Ghana,2020-09-05,31072945,,
Africa,Ghana,2020-09-06,31072945,,
Africa,Ghana,2020-09-07,31072945,,
Africa,Ghana,2020-09-08,31072945,,
Africa,Ghana,2020-09-09,31072945,,
Africa,Ghana,2020-09-10,31072945,,
Africa,Ghana,2020-09-11,31072945,,
Africa,Ghana,2020-09-12,31072945,,
Africa,Ghana,2020-09-13,31072945,,
Africa,Ghana,2020-09-14,31072945,,
Africa,Ghana,2020-09-15,31072945,,
Africa,Ghana,2020-09-16,31072945,,
Africa,Ghana,2020-09-17,31072945,,
Africa,Ghana,2020-09-18,31072945,,
Africa,Ghana,2020-09-19,31072945,,
Africa,Ghana,2020-09-20,31072945,,
Africa,Ghana,2020-09-21,31072945,,
Africa,Ghana,2020-09-22,31072945,,
Africa,Ghana,2020-09-23,31072945,,
Africa,Ghana,2020-09-24,31072945,,
Africa,Ghana,2020-09-25,31072945,,
Africa,Ghana,2020-09-26,31072945,,
Africa,Ghana,2020-09-27,31072945,,
Africa,Ghana,2020-09-28,31072945,,
Africa,Ghana,2020-09-29,31072945,,
Africa,Ghana,2020-09-30,31072945,,
Africa,Ghana,2020-10-01,31072945,,
Africa,Ghana,2020-10-02,31072945,,
Africa,Ghana,2020-10-03,31072945,,
Africa,Ghana,2020-10-04,31072945,,
Africa,Ghana,2020-10-05,31072945,,
Africa,Ghana,2020-10-06,31072945,,
Africa,Ghana,2020-10-07,31072945,,
Africa,Ghana,2020-10-08,31072945,,
Africa,Ghana,2020-10-09,31072945,,
Africa,Ghana,2020-10-10,31072945,,
Africa,Ghana,2020-10-11,31072945,,
Africa,Ghana,2020-10-12,31072945,,
Africa,Ghana,2020-10-13,31072945,,
Africa,Ghana,2020-10-14,31072945,,
Africa,Ghana,2020-10-15,31072945,,
Africa,Ghana,2020-10-16,31072945,,
Africa,Ghana,2020-10-17,31072945,,
Africa,Ghana,2020-10-18,31072945,,
Africa,Ghana,2020-10-19,31072945,,
Africa,Ghana,2020-10-20,31072945,,
Africa,Ghana,2020-10-21,31072945,,
Africa,Ghana,2020-10-22,31072945,,
Africa,Ghana,2020-10-23,31072945,,
Africa,Ghana,2020-10-24,31072945,,
Africa,Ghana,2020-10-25,31072945,,
Africa,Ghana,2020-10-26,31072945,,
Africa,Ghana,2020-10-27,31072945,,
Africa,Ghana,2020-10-28,31072945,,
Africa,Ghana,2020-10-29,31072945,,
Africa,Ghana,2020-10-30,31072945,,
Africa,Ghana,2020-10-31,31072945,,
Africa,Ghana,2020-11-01,31072945,,
Africa,Ghana,2020-11-02,31072945,,
Africa,Ghana,2020-11-03,31072945,,
Africa,Ghana,2020-11-04,31072945,,
Africa,Ghana,2020-11-05,31072945,,
Africa,Ghana,2020-11-06,31072945,,
Africa,Ghana,2020-11-07,31072945,,
Africa,Ghana,2020-11-08,31072945,,
Africa,Ghana,2020-11-09,31072945,,
Africa,Ghana,2020-11-10,31072945,,
Africa,Ghana,2020-11-11,31072945,,
Africa,Ghana,2020-11-12,31072945,,
Africa,Ghana,2020-11-13,31072945,,
Africa,Ghana,2020-11-14,31072945,,
Africa,Ghana,2020-11-15,31072945,,
Africa,Ghana,2020-11-16,31072945,,
Africa,Ghana,2020-11-17,31072945,,
Africa,Ghana,2020-11-18,31072945,,
Africa,Ghana,2020-11-19,31072945,,
Africa,Ghana,2020-11-20,31072945,,
Africa,Ghana,2020-11-21,31072945,,
Africa,Ghana,2020-11-22,31072945,,
Africa,Ghana,2020-11-23,31072945,,
Africa,Ghana,2020-11-24,31072945,,
Africa,Ghana,2020-11-25,31072945,,
Africa,Ghana,2020-11-26,31072945,,
Africa,Ghana,2020-11-27,31072945,,
Africa,Ghana,2020-11-28,31072945,,
Africa,Ghana,2020-11-29,31072945,,
Africa,Ghana,2020-11-30,31072945,,
Africa,Ghana,2020-12-01,31072945,,
Africa,Ghana,2020-12-02,31072945,,
Africa,Ghana,2020-12-03,31072945,,
Africa,Ghana,2020-12-04,31072945,,
Africa,Ghana,2020-12-05,31072945,,
Africa,Ghana,2020-12-06,31072945,,
Africa,Ghana,2020-12-07,31072945,,
Africa,Ghana,2020-12-08,31072945,,
Africa,Ghana,2020-12-09,31072945,,
Africa,Ghana,2020-12-10,31072945,,
Africa,Ghana,2020-12-11,31072945,,
Africa,Ghana,2020-12-12,31072945,,
Africa,Ghana,2020-12-13,31072945,,
Africa,Ghana,2020-12-14,31072945,,
Africa,Ghana,2020-12-15,31072945,,
Africa,Ghana,2020-12-16,31072945,,
Africa,Ghana,2020-12-17,31072945,,
Africa,Ghana,2020-12-18,31072945,,
Africa,Ghana,2020-12-19,31072945,,
Africa,Ghana,2020-12-20,31072945,,
Africa,Ghana,2020-12-21,31072945,,
Africa,Ghana,2020-12-22,31072945,,
Africa,Ghana,2020-12-23,31072945,,
Africa,Ghana,2020-12-24,31072945,,
Africa,Ghana,2020-12-25,31072945,,
Africa,Ghana,2020-12-26,31072945,,
Africa,Ghana,2020-12-27,31072945,,
Africa,Ghana,2020-12-28,31072945,,
Africa,Ghana,2020-12-29,31072945,,
Africa,Ghana,2020-12-30,31072945,,
Africa,Ghana,2020-12-31,31072945,,
Africa,Ghana,2021-01-01,31072945,,
Africa,Ghana,2021-01-02,31072945,,
Africa,Ghana,2021-01-03,31072945,,
Africa,Ghana,2021-01-04,31072945,,
Africa,Ghana,2021-01-05,31072945,,
Africa,Ghana,2021-01-06,31072945,,
Africa,Ghana,2021-01-07,31072945,,
Africa,Ghana,2021-01-08,31072945,,
Africa,Ghana,2021-01-09,31072945,,
Africa,Ghana,2021-01-10,31072945,,
Africa,Ghana,2021-01-11,31072945,,
Africa,Ghana,2021-01-12,31072945,,
Africa,Ghana,2021-01-13,31072945,,
Africa,Ghana,2021-01-14,31072945,,
Africa,Ghana,2021-01-15,31072945,,
Africa,Ghana,2021-01-16,31072945,,
Africa,Ghana,2021-01-17,31072945,,
Africa,Ghana,2021-01-18,31072945,,
Africa,Ghana,2021-01-19,31072945,,
Africa,Ghana,2021-01-20,31072945,,
Africa,Ghana,2021-01-21,31072945,,
Africa,Ghana,2021-01-22,31072945,,
Africa,Ghana,2021-01-23,31072945,,
Africa,Ghana,2021-01-24,31072945,,
Africa,Ghana,2021-01-25,31072945,,
Africa,Ghana,2021-01-26,31072945,,
Africa,Ghana,2021-01-27,31072945,,
Africa,Ghana,2021-01-28,31072945,,
Africa,Ghana,2021-01-29,31072945,,
Africa,Ghana,2021-01-30,31072945,,
Africa,Ghana,2021-01-31,31072945,,
Africa,Ghana,2021-02-01,31072945,,
Africa,Ghana,2021-02-02,31072945,,
Africa,Ghana,2021-02-03,31072945,,
Africa,Ghana,2021-02-04,31072945,,
Africa,Ghana,2021-02-05,31072945,,
Africa,Ghana,2021-02-06,31072945,,
Africa,Ghana,2021-02-07,31072945,,
Africa,Ghana,2021-02-08,31072945,,
Africa,Ghana,2021-02-09,31072945,,
Africa,Ghana,2021-02-10,31072945,,
Africa,Ghana,2021-02-11,31072945,,
Africa,Ghana,2021-02-12,31072945,,
Africa,Ghana,2021-02-13,31072945,,
Africa,Ghana,2021-02-14,31072945,,
Africa,Ghana,2021-02-15,31072945,,
Africa,Ghana,2021-02-16,31072945,,
Africa,Ghana,2021-02-17,31072945,,
Africa,Ghana,2021-02-18,31072945,,
Africa,Ghana,2021-02-19,31072945,,
Africa,Ghana,2021-02-20,31072945,,
Africa,Ghana,2021-02-21,31072945,,
Africa,Ghana,2021-02-22,31072945,,
Africa,Ghana,2021-02-23,31072945,,
Africa,Ghana,2021-02-24,31072945,,
Africa,Ghana,2021-02-25,31072945,,
Africa,Ghana,2021-02-26,31072945,,
Africa,Ghana,2021-02-27,31072945,,
Africa,Ghana,2021-02-28,31072945,,
Africa,Ghana,2021-03-01,31072945,,
Africa,Ghana,2021-03-02,31072945,,
Africa,Ghana,2021-03-03,31072945,,
Africa,Ghana,2021-03-04,31072945,,
Africa,Ghana,2021-03-05,31072945,,
Africa,Ghana,2021-03-06,31072945,,
Africa,Ghana,2021-03-07,31072945,,
Africa,Ghana,2021-03-08,31072945,,
Africa,Ghana,2021-03-09,31072945,,
Africa,Ghana,2021-03-10,31072945,,
Africa,Ghana,2021-03-11,31072945,,
Africa,Ghana,2021-03-12,31072945,,
Africa,Ghana,2021-03-13,31072945,,
Africa,Ghana,2021-03-14,31072945,,
Africa,Ghana,2021-03-15,31072945,,
Africa,Ghana,2021-03-16,31072945,,
Africa,Ghana,2021-03-17,31072945,,
Africa,Ghana,2021-03-18,31072945,,
Africa,Ghana,2021-03-19,31072945,,
Africa,Ghana,2021-03-20,31072945,,
Africa,Ghana,2021-03-21,31072945,,
Africa,Ghana,2021-03-22,31072945,,
Africa,Ghana,2021-03-23,31072945,,
Africa,Ghana,2021-03-24,31072945,,
Africa,Ghana,2021-03-25,31072945,,
Africa,Ghana,2021-03-26,31072945,,
Africa,Ghana,2021-03-27,31072945,,
Africa,Ghana,2021-03-28,31072945,,
Africa,Ghana,2021-03-29,31072945,,
Africa,Ghana,2021-03-30,31072945,,
Africa,Ghana,2021-03-31,31072945,,
Africa,Ghana,2021-04-01,31072945,,
Africa,Ghana,2021-04-02,31072945,,
Africa,Ghana,2021-04-03,31072945,,
Africa,Ghana,2021-04-04,31072945,,
Africa,Ghana,2021-04-05,31072945,,
Africa,Ghana,2021-04-06,31072945,,
Africa,Ghana,2021-04-07,31072945,,
Africa,Ghana,2021-04-08,31072945,48252,48252
Africa,Ghana,2021-04-09,31072945,33831,82083
Africa,Ghana,2021-04-10,31072945,,82083
Africa,Ghana,2021-04-11,31072945,,82083
Africa,Ghana,2021-04-12,31072945,38597,120680
Africa,Ghana,2021-04-13,31072945,,120680
Africa,Ghana,2021-04-14,31072945,,120680
Africa,Ghana,2021-04-15,31072945,,120680
Africa,Ghana,2021-04-16,31072945,,120680
Africa,Ghana,2021-04-17,31072945,,120680
Africa,Ghana,2021-04-18,31072945,,120680
Africa,Ghana,2021-04-19,31072945,,120680
Africa,Ghana,2021-04-20,31072945,,120680
Africa,Ghana,2021-04-21,31072945,,120680
Africa,Ghana,2021-04-22,31072945,,120680
Africa,Ghana,2021-04-23,31072945,,120680
Africa,Ghana,2021-04-24,31072945,,120680
Africa,Ghana,2021-04-25,31072945,,120680
Africa,Ghana,2021-04-26,31072945,,120680
Africa,Ghana,2021-04-27,31072945,,120680
Africa,Ghana,2021-04-28,31072945,,120680
Africa,Ghana,2021-04-29,31072945,,120680
Africa,Ghana,2021-04-30,31072945,,120680
Europe,Gibraltar,2021-01-10,33691,,
Europe,Gibraltar,2021-01-11,33691,1025,1025
Europe,Gibraltar,2021-01-12,33691,1056,2081
Europe,Gibraltar,2021-01-13,33691,,2081
Europe,Gibraltar,2021-01-14,33691,,2081
Europe,Gibraltar,2021-01-15,33691,,2081
Europe,Gibraltar,2021-01-16,33691,712,2793
Europe,Gibraltar,2021-01-17,33691,0,2793
Europe,Gibraltar,2021-01-18,33691,588,3381
Europe,Gibraltar,2021-01-19,33691,582,3963
Europe,Gibraltar,2021-01-20,33691,0,3963
Europe,Gibraltar,2021-01-21,33691,930,4893
Europe,Gibraltar,2021-01-22,33691,930,5823
Europe,Gibraltar,2021-01-23,33691,930,6753
Europe,Gibraltar,2021-01-24,33691,534,7287
Europe,Gibraltar,2021-01-25,33691,198,7485
Europe,Gibraltar,2021-01-26,33691,534,8019
Europe,Gibraltar,2021-01-27,33691,534,8553
Europe,Gibraltar,2021-01-28,33691,725,9278
Europe,Gibraltar,2021-01-29,33691,534,9812
Europe,Gibraltar,2021-01-30,33691,0,9812
Europe,Gibraltar,2021-01-31,33691,420,10232
Europe,Gibraltar,2021-02-01,33691,1013,11245
Europe,Gibraltar,2021-02-02,33691,1092,12337
Europe,Gibraltar,2021-02-03,33691,786,13123
Europe,Gibraltar,2021-02-04,33691,1012,14135
Europe,Gibraltar,2021-02-05,33691,1085,15220
Europe,Gibraltar,2021-02-06,33691,798,16018
Europe,Gibraltar,2021-02-07,33691,0,16018
Europe,Gibraltar,2021-02-08,33691,972,16990
Europe,Gibraltar,2021-02-09,33691,977,17967
Europe,Gibraltar,2021-02-10,33691,978,18945
Europe,Gibraltar,2021-02-11,33691,1104,20049
Europe,Gibraltar,2021-02-12,33691,1092,21141
Europe,Gibraltar,2021-02-13,33691,1092,22233
Europe,Gibraltar,2021-02-14,33691,654,22887
Europe,Gibraltar,2021-02-15,33691,438,23325
Europe,Gibraltar,2021-02-16,33691,654,23979
Europe,Gibraltar,2021-02-17,33691,654,24633
Europe,Gibraltar,2021-02-18,33691,1091,25724
Europe,Gibraltar,2021-02-19,33691,556,26280
Europe,Gibraltar,2021-02-20,33691,0,26280
Europe,Gibraltar,2021-02-21,33691,1098,27378
Europe,Gibraltar,2021-02-22,33691,1199,28577
Europe,Gibraltar,2021-02-23,33691,1074,29651
Europe,Gibraltar,2021-02-24,33691,666,30317
Europe,Gibraltar,2021-02-25,33691,1229,31546
Europe,Gibraltar,2021-02-26,33691,1290,32836
Europe,Gibraltar,2021-02-27,33691,918,33754
Europe,Gibraltar,2021-02-28,33691,0,33754
Europe,Gibraltar,2021-03-01,33691,,33754
Europe,Gibraltar,2021-03-02,33691,,33754
Europe,Gibraltar,2021-03-03,33691,1266,35020
Europe,Gibraltar,2021-03-04,33691,1330,36350
Europe,Gibraltar,2021-03-05,33691,666,37016
Europe,Gibraltar,2021-03-06,33691,1230,38246
Europe,Gibraltar,2021-03-07,33691,1164,39410
Europe,Gibraltar,2021-03-08,33691,0,39410
Europe,Gibraltar,2021-03-09,33691,528,39938
Europe,Gibraltar,2021-03-10,33691,654,40592
Europe,Gibraltar,2021-03-11,33691,0,40592
Europe,Gibraltar,2021-03-12,33691,594,41186
Europe,Gibraltar,2021-03-13,33691,648,41834
Europe,Gibraltar,2021-03-14,33691,0,41834
Europe,Gibraltar,2021-03-15,33691,1074,42908
Europe,Gibraltar,2021-03-16,33691,1086,43994
Europe,Gibraltar,2021-03-17,33691,1032,45026
Europe,Gibraltar,2021-03-18,33691,653,45679
Europe,Gibraltar,2021-03-19,33691,1182,46861
Europe,Gibraltar,2021-03-20,33691,1168,48029
Europe,Gibraltar,2021-03-21,33691,840,48869
Europe,Gibraltar,2021-03-22,33691,0,48869
Europe,Gibraltar,2021-03-23,33691,690,49559
Europe,Gibraltar,2021-03-24,33691,726,50285
Europe,Gibraltar,2021-03-25,33691,1290,51575
Europe,Gibraltar,2021-03-26,33691,659,52234
Europe,Gibraltar,2021-03-27,33691,1110,53344
Europe,Gibraltar,2021-03-28,33691,1110,54454
Europe,Gibraltar,2021-03-29,33691,294,54748
Europe,Gibraltar,2021-03-30,33691,,54748
Europe,Gibraltar,2021-03-31,33691,,54748
Europe,Gibraltar,2021-04-01,33691,567,55315
Europe,Gibraltar,2021-04-02,33691,642,55957
Europe,Gibraltar,2021-04-03,33691,1434,57391
Europe,Gibraltar,2021-04-04,33691,,57391
Europe,Gibraltar,2021-04-05,33691,,57391
Europe,Gibraltar,2021-04-06,33691,,57391
Europe,Gibraltar,2021-04-07,33691,,57391
Europe,Gibraltar,2021-04-08,33691,,57391
Europe,Gibraltar,2021-04-09,33691,,57391
Europe,Gibraltar,2021-04-10,33691,654,58045
Europe,Gibraltar,2021-04-11,33691,648,58693
Europe,Gibraltar,2021-04-12,33691,,58693
Europe,Gibraltar,2021-04-13,33691,,58693
Europe,Gibraltar,2021-04-14,33691,1278,59971
Europe,Gibraltar,2021-04-15,33691,,59971
Europe,Gibraltar,2021-04-16,33691,,59971
Europe,Gibraltar,2021-04-17,33691,,59971
Europe,Gibraltar,2021-04-18,33691,,59971
Europe,Gibraltar,2021-04-19,33691,,59971
Europe,Gibraltar,2021-04-20,33691,,59971
Europe,Gibraltar,2021-04-21,33691,,59971
Europe,Gibraltar,2021-04-22,33691,,59971
Europe,Gibraltar,2021-04-23,33691,606,60577
Europe,Gibraltar,2021-04-24,33691,,60577
Europe,Gibraltar,2021-04-25,33691,,60577
Europe,Gibraltar,2021-04-26,33691,,60577
Europe,Gibraltar,2021-04-27,33691,,60577
Europe,Gibraltar,2021-04-28,33691,780,61357
Europe,Gibraltar,2021-04-29,33691,,61357
Europe,Gibraltar,2021-04-30,33691,,61357
Europe,Greece,2020-02-26,10423056,,
Europe,Greece,2020-02-27,10423056,,
Europe,Greece,2020-02-28,10423056,,
Europe,Greece,2020-02-29,10423056,,
Europe,Greece,2020-03-01,10423056,,
Europe,Greece,2020-03-02,10423056,,
Europe,Greece,2020-03-03,10423056,,
Europe,Greece,2020-03-04,10423056,,
Europe,Greece,2020-03-05,10423056,,
Europe,Greece,2020-03-06,10423056,,
Europe,Greece,2020-03-07,10423056,,
Europe,Greece,2020-03-08,10423056,,
Europe,Greece,2020-03-09,10423056,,
Europe,Greece,2020-03-10,10423056,,
Europe,Greece,2020-03-11,10423056,,
Europe,Greece,2020-03-12,10423056,,
Europe,Greece,2020-03-13,10423056,,
Europe,Greece,2020-03-14,10423056,,
Europe,Greece,2020-03-15,10423056,,
Europe,Greece,2020-03-16,10423056,,
Europe,Greece,2020-03-17,10423056,,
Europe,Greece,2020-03-18,10423056,,
Europe,Greece,2020-03-19,10423056,,
Europe,Greece,2020-03-20,10423056,,
Europe,Greece,2020-03-21,10423056,,
Europe,Greece,2020-03-22,10423056,,
Europe,Greece,2020-03-23,10423056,,
Europe,Greece,2020-03-24,10423056,,
Europe,Greece,2020-03-25,10423056,,
Europe,Greece,2020-03-26,10423056,,
Europe,Greece,2020-03-27,10423056,,
Europe,Greece,2020-03-28,10423056,,
Europe,Greece,2020-03-29,10423056,,
Europe,Greece,2020-03-30,10423056,,
Europe,Greece,2020-03-31,10423056,,
Europe,Greece,2020-04-01,10423056,,
Europe,Greece,2020-04-02,10423056,,
Europe,Greece,2020-04-03,10423056,,
Europe,Greece,2020-04-04,10423056,,
Europe,Greece,2020-04-05,10423056,,
Europe,Greece,2020-04-06,10423056,,
Europe,Greece,2020-04-07,10423056,,
Europe,Greece,2020-04-08,10423056,,
Europe,Greece,2020-04-09,10423056,,
Europe,Greece,2020-04-10,10423056,,
Europe,Greece,2020-04-11,10423056,,
Europe,Greece,2020-04-12,10423056,,
Europe,Greece,2020-04-13,10423056,,
Europe,Greece,2020-04-14,10423056,,
Europe,Greece,2020-04-15,10423056,,
Europe,Greece,2020-04-16,10423056,,
Europe,Greece,2020-04-17,10423056,,
Europe,Greece,2020-04-18,10423056,,
Europe,Greece,2020-04-19,10423056,,
Europe,Greece,2020-04-20,10423056,,
Europe,Greece,2020-04-21,10423056,,
Europe,Greece,2020-04-22,10423056,,
Europe,Greece,2020-04-23,10423056,,
Europe,Greece,2020-04-24,10423056,,
Europe,Greece,2020-04-25,10423056,,
Europe,Greece,2020-04-26,10423056,,
Europe,Greece,2020-04-27,10423056,,
Europe,Greece,2020-04-28,10423056,,
Europe,Greece,2020-04-29,10423056,,
Europe,Greece,2020-04-30,10423056,,
Europe,Greece,2020-05-01,10423056,,
Europe,Greece,2020-05-02,10423056,,
Europe,Greece,2020-05-03,10423056,,
Europe,Greece,2020-05-04,10423056,,
Europe,Greece,2020-05-05,10423056,,
Europe,Greece,2020-05-06,10423056,,
Europe,Greece,2020-05-07,10423056,,
Europe,Greece,2020-05-08,10423056,,
Europe,Greece,2020-05-09,10423056,,
Europe,Greece,2020-05-10,10423056,,
Europe,Greece,2020-05-11,10423056,,
Europe,Greece,2020-05-12,10423056,,
Europe,Greece,2020-05-13,10423056,,
Europe,Greece,2020-05-14,10423056,,
Europe,Greece,2020-05-15,10423056,,
Europe,Greece,2020-05-16,10423056,,
Europe,Greece,2020-05-17,10423056,,
Europe,Greece,2020-05-18,10423056,,
Europe,Greece,2020-05-19,10423056,,
Europe,Greece,2020-05-20,10423056,,
Europe,Greece,2020-05-21,10423056,,
Europe,Greece,2020-05-22,10423056,,
Europe,Greece,2020-05-23,10423056,,
Europe,Greece,2020-05-24,10423056,,
Europe,Greece,2020-05-25,10423056,,
Europe,Greece,2020-05-26,10423056,,
Europe,Greece,2020-05-27,10423056,,
Europe,Greece,2020-05-28,10423056,,
Europe,Greece,2020-05-29,10423056,,
Europe,Greece,2020-05-30,10423056,,
Europe,Greece,2020-05-31,10423056,,
Europe,Greece,2020-06-01,10423056,,
Europe,Greece,2020-06-02,10423056,,
Europe,Greece,2020-06-03,10423056,,
Europe,Greece,2020-06-04,10423056,,
Europe,Greece,2020-06-05,10423056,,
Europe,Greece,2020-06-06,10423056,,
Europe,Greece,2020-06-07,10423056,,
Europe,Greece,2020-06-08,10423056,,
Europe,Greece,2020-06-09,10423056,,
Europe,Greece,2020-06-10,10423056,,
Europe,Greece,2020-06-11,10423056,,
Europe,Greece,2020-06-12,10423056,,
Europe,Greece,2020-06-13,10423056,,
Europe,Greece,2020-06-14,10423056,,
Europe,Greece,2020-06-15,10423056,,
Europe,Greece,2020-06-16,10423056,,
Europe,Greece,2020-06-17,10423056,,
Europe,Greece,2020-06-18,10423056,,
Europe,Greece,2020-06-19,10423056,,
Europe,Greece,2020-06-20,10423056,,
Europe,Greece,2020-06-21,10423056,,
Europe,Greece,2020-06-22,10423056,,
Europe,Greece,2020-06-23,10423056,,
Europe,Greece,2020-06-24,10423056,,
Europe,Greece,2020-06-25,10423056,,
Europe,Greece,2020-06-26,10423056,,
Europe,Greece,2020-06-27,10423056,,
Europe,Greece,2020-06-28,10423056,,
Europe,Greece,2020-06-29,10423056,,
Europe,Greece,2020-06-30,10423056,,
Europe,Greece,2020-07-01,10423056,,
Europe,Greece,2020-07-02,10423056,,
Europe,Greece,2020-07-03,10423056,,
Europe,Greece,2020-07-04,10423056,,
Europe,Greece,2020-07-05,10423056,,
Europe,Greece,2020-07-06,10423056,,
Europe,Greece,2020-07-07,10423056,,
Europe,Greece,2020-07-08,10423056,,
Europe,Greece,2020-07-09,10423056,,
Europe,Greece,2020-07-10,10423056,,
Europe,Greece,2020-07-11,10423056,,
Europe,Greece,2020-07-12,10423056,,
Europe,Greece,2020-07-13,10423056,,
Europe,Greece,2020-07-14,10423056,,
Europe,Greece,2020-07-15,10423056,,
Europe,Greece,2020-07-16,10423056,,
Europe,Greece,2020-07-17,10423056,,
Europe,Greece,2020-07-18,10423056,,
Europe,Greece,2020-07-19,10423056,,
Europe,Greece,2020-07-20,10423056,,
Europe,Greece,2020-07-21,10423056,,
Europe,Greece,2020-07-22,10423056,,
Europe,Greece,2020-07-23,10423056,,
Europe,Greece,2020-07-24,10423056,,
Europe,Greece,2020-07-25,10423056,,
Europe,Greece,2020-07-26,10423056,,
Europe,Greece,2020-07-27,10423056,,
Europe,Greece,2020-07-28,10423056,,
Europe,Greece,2020-07-29,10423056,,
Europe,Greece,2020-07-30,10423056,,
Europe,Greece,2020-07-31,10423056,,
Europe,Greece,2020-08-01,10423056,,
Europe,Greece,2020-08-02,10423056,,
Europe,Greece,2020-08-03,10423056,,
Europe,Greece,2020-08-04,10423056,,
Europe,Greece,2020-08-05,10423056,,
Europe,Greece,2020-08-06,10423056,,
Europe,Greece,2020-08-07,10423056,,
Europe,Greece,2020-08-08,10423056,,
Europe,Greece,2020-08-09,10423056,,
Europe,Greece,2020-08-10,10423056,,
Europe,Greece,2020-08-11,10423056,,
Europe,Greece,2020-08-12,10423056,,
Europe,Greece,2020-08-13,10423056,,
Europe,Greece,2020-08-14,10423056,,
Europe,Greece,2020-08-15,10423056,,
Europe,Greece,2020-08-16,10423056,,
Europe,Greece,2020-08-17,10423056,,
Europe,Greece,2020-08-18,10423056,,
Europe,Greece,2020-08-19,10423056,,
Europe,Greece,2020-08-20,10423056,,
Europe,Greece,2020-08-21,10423056,,
Europe,Greece,2020-08-22,10423056,,
Europe,Greece,2020-08-23,10423056,,
Europe,Greece,2020-08-24,10423056,,
Europe,Greece,2020-08-25,10423056,,
Europe,Greece,2020-08-26,10423056,,
Europe,Greece,2020-08-27,10423056,,
Europe,Greece,2020-08-28,10423056,,
Europe,Greece,2020-08-29,10423056,,
Europe,Greece,2020-08-30,10423056,,
Europe,Greece,2020-08-31,10423056,,
Europe,Greece,2020-09-01,10423056,,
Europe,Greece,2020-09-02,10423056,,
Europe,Greece,2020-09-03,10423056,,
Europe,Greece,2020-09-04,10423056,,
Europe,Greece,2020-09-05,10423056,,
Europe,Greece,2020-09-06,10423056,,
Europe,Greece,2020-09-07,10423056,,
Europe,Greece,2020-09-08,10423056,,
Europe,Greece,2020-09-09,10423056,,
Europe,Greece,2020-09-10,10423056,,
Europe,Greece,2020-09-11,10423056,,
Europe,Greece,2020-09-12,10423056,,
Europe,Greece,2020-09-13,10423056,,
Europe,Greece,2020-09-14,10423056,,
Europe,Greece,2020-09-15,10423056,,
Europe,Greece,2020-09-16,10423056,,
Europe,Greece,2020-09-17,10423056,,
Europe,Greece,2020-09-18,10423056,,
Europe,Greece,2020-09-19,10423056,,
